index,return_code,subdir_count,mapped_count,subdirs,mapped_mlirs,command
55,0,1,1,fused_op_mm_2b7965f27d1235fefcfc3b1634faa5cc1099f6cf_24576x1728xbfloat16_1728x576xbfloat16,fused_op_mm_2b7965f27d1235fefcfc3b1634faa5cc1099f6cf_24576x1728xbfloat16_1728x576xbfloat16.mlir,"aten::mm '[[24576, 1728], [1728, 576]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1728, 1], [576, 1]]' '['""'""''""'""', '""'""''""'""']'"
56,0,1,1,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_64c9b2d98fe9fc70e0630a238e685b18a44da8a6_576xbfloat16_24576x576xbfloat16_576x576xbfloat16,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_64c9b2d98fe9fc70e0630a238e685b18a44da8a6_576xbfloat16_24576x576xbfloat16_576x576xbfloat16.mlir,"aten::addmm '[[576], [24576, 576], [576, 576], [], []]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'Scalar'""'""', '""'""'Scalar'""'""']' '[[1], [576, 1], [1, 576], [], []]' '['""'""''""'""', '""'""''""'""', '""'""''""'""', '""'""'1'""'""', '""'""'1'""'""']'"
57,0,1,1,fused_op_bmm_70dea66c9f7a1534f8fc8ed293ed33c5629a11ff_16x384x192xbfloat16_16x384x384xbfloat16,fused_op_bmm_70dea66c9f7a1534f8fc8ed293ed33c5629a11ff_16x384x192xbfloat16_16x384x384xbfloat16.mlir,"aten::bmm '[[16, 192, 384], [16, 384, 384]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[73728, 1, 192], [147456, 384, 1]]' '['""'""''""'""', '""'""''""'""']'"
58,0,1,1,fused_op_mm_8bb12a641f159592f4397b94fa0a0966a13328f5_32x576xbfloat16_576x2304xbfloat16,fused_op_mm_8bb12a641f159592f4397b94fa0a0966a13328f5_32x576xbfloat16_576x2304xbfloat16.mlir,"aten::mm '[[32, 576], [576, 2304]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[576, 1], [2304, 1]]' '['""'""''""'""', '""'""''""'""']'"
59,0,1,1,fused_op_mm_c138fd21bc716642974c24bec0e5a3c466a5cd9d_528x576xbfloat16_576x576xbfloat16,fused_op_mm_c138fd21bc716642974c24bec0e5a3c466a5cd9d_528x576xbfloat16_576x576xbfloat16.mlir,"aten::mm '[[528, 576], [576, 576]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[576, 1], [1, 576]]' '['""'""''""'""', '""'""''""'""']'"
60,0,1,1,fused_op_mm_ff39bd240f27fa8f513531e7c86dcc7f50a043a1_32x576xbfloat16_32x2304xbfloat16,fused_op_mm_ff39bd240f27fa8f513531e7c86dcc7f50a043a1_32x576xbfloat16_32x2304xbfloat16.mlir,"aten::mm '[[576, 32], [32, 2304]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 576], [2304, 1]]' '['""'""''""'""', '""'""''""'""']'"
61,0,1,1,fused_op_mm_2ea8f39ed302e9b52250e04ad5ab62812a3ab6e9_32x2304xbfloat16_32x576xbfloat16,fused_op_mm_2ea8f39ed302e9b52250e04ad5ab62812a3ab6e9_32x2304xbfloat16_32x576xbfloat16.mlir,"aten::mm '[[2304, 32], [32, 576]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 2304], [576, 1]]' '['""'""''""'""', '""'""''""'""']'"
62,0,1,1,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_0aba9baf3d11cce6b30a622b76b9565d7592acd9_2048xbfloat16_4112x2048xbfloat16_2048x2048xbfloat16,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_0aba9baf3d11cce6b30a622b76b9565d7592acd9_2048xbfloat16_4112x2048xbfloat16_2048x2048xbfloat16.mlir,"aten::addmm '[[2048], [4112, 2048], [2048, 2048], [], []]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'Scalar'""'""', '""'""'Scalar'""'""']' '[[1], [2048, 1], [1, 2048], [], []]' '['""'""''""'""', '""'""''""'""', '""'""''""'""', '""'""'1'""'""', '""'""'1'""'""']'"
63,0,1,1,fused_op_mm_a107c8c56726afcbef91d9e17bfead38892510f3_24576x304xbfloat16_24576x512xbfloat16,fused_op_mm_a107c8c56726afcbef91d9e17bfead38892510f3_24576x304xbfloat16_24576x512xbfloat16.mlir,"aten::mm '[[304, 24576], [24576, 512]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 304], [512, 1]]' '['""'""''""'""', '""'""''""'""']'"
64,0,1,1,fused_op_bmm_b3ae815a4656f94530c1aca3cd9175770f9d18a4_16x384x192xbfloat16_16x192x384xbfloat16,fused_op_bmm_b3ae815a4656f94530c1aca3cd9175770f9d18a4_16x384x192xbfloat16_16x192x384xbfloat16.mlir,"aten::bmm '[[16, 384, 192], [16, 192, 384]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[73728, 192, 1], [0, 1, 192]]' '['""'""''""'""', '""'""''""'""']'"
65,0,1,1,fused_op_mm_51d6bbda6bbcffd4ca5d43b897baf26c1e3b853b_528x2304xbfloat16_2304x576xbfloat16,fused_op_mm_51d6bbda6bbcffd4ca5d43b897baf26c1e3b853b_528x2304xbfloat16_2304x576xbfloat16.mlir,"aten::mm '[[528, 2304], [2304, 576]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[2304, 1], [576, 1]]' '['""'""''""'""', '""'""''""'""']'"
66,0,1,1,fused_op_mm_d2a096d6ec71f3210b713a48fb4c3d729d3721e6_528x2304xbfloat16_576x2304xbfloat16,fused_op_mm_d2a096d6ec71f3210b713a48fb4c3d729d3721e6_528x2304xbfloat16_576x2304xbfloat16.mlir,"aten::mm '[[528, 2304], [2304, 576]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[2304, 1], [1, 2304]]' '['""'""''""'""', '""'""''""'""']'"
67,0,1,1,fused_op_mm_692f4247c752fe4d688a4f1069aa4c845d0a3874_528x576xbfloat16_576x2304xbfloat16,fused_op_mm_692f4247c752fe4d688a4f1069aa4c845d0a3874_528x576xbfloat16_576x2304xbfloat16.mlir,"aten::mm '[[528, 576], [576, 2304]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[576, 1], [2304, 1]]' '['""'""''""'""', '""'""''""'""']'"
68,0,1,1,fused_op_mm_74feccd6fff6f62f82187490e168d12fabc255a9_32x576xbfloat16_576x576xbfloat16,fused_op_mm_74feccd6fff6f62f82187490e168d12fabc255a9_32x576xbfloat16_576x576xbfloat16.mlir,"aten::mm '[[32, 576], [576, 576]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[576, 1], [1, 576]]' '['""'""''""'""', '""'""''""'""']'"
69,0,1,1,fused_op_mm_c1e3cbdd3688ccd10751a91ea7c7139d066b7ae6_528x1728xbfloat16_1728x576xbfloat16,fused_op_mm_c1e3cbdd3688ccd10751a91ea7c7139d066b7ae6_528x1728xbfloat16_1728x576xbfloat16.mlir,"aten::mm '[[528, 1728], [1728, 576]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1728, 1], [576, 1]]' '['""'""''""'""', '""'""''""'""']'"
70,0,1,1,fused_op_mm_46d345dd3cabfedf0f1897609fb7ec1f06f23225_528x576xbfloat16_528x2304xbfloat16,fused_op_mm_46d345dd3cabfedf0f1897609fb7ec1f06f23225_528x576xbfloat16_528x2304xbfloat16.mlir,"aten::mm '[[576, 528], [528, 2304]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 576], [2304, 1]]' '['""'""''""'""', '""'""''""'""']'"
71,0,1,1,fused_op_mm_072fd4b7f46b95e4552f8faeaaf957cf63ee0f36_24576x304xbfloat16_304x512xbfloat16,fused_op_mm_072fd4b7f46b95e4552f8faeaaf957cf63ee0f36_24576x304xbfloat16_304x512xbfloat16.mlir,"aten::mm '[[24576, 304], [304, 512]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[304, 1], [512, 1]]' '['""'""''""'""', '""'""''""'""']'"
72,0,1,1,fused_op_mm_93eb413c69cd0773c22959f51c733c416b4cbf20_528x2304xbfloat16_528x576xbfloat16,fused_op_mm_93eb413c69cd0773c22959f51c733c416b4cbf20_528x2304xbfloat16_528x576xbfloat16.mlir,"aten::mm '[[2304, 528], [528, 576]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 2304], [576, 1]]' '['""'""''""'""', '""'""''""'""']'"
73,0,1,1,fused_op_mm_870474c932f1b1da51aaac61a7c4b8e60d120310_24576x512xbfloat16_304x512xbfloat16,fused_op_mm_870474c932f1b1da51aaac61a7c4b8e60d120310_24576x512xbfloat16_304x512xbfloat16.mlir,"aten::mm '[[24576, 512], [512, 304]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[512, 1], [1, 512]]' '['""'""''""'""', '""'""''""'""']'"
74,0,1,1,fused_op_mm_a3b0ea6a0f51b8e4a2860aff1e387a7521bb3fd2_528x1728xbfloat16_528x576xbfloat16,fused_op_mm_a3b0ea6a0f51b8e4a2860aff1e387a7521bb3fd2_528x1728xbfloat16_528x576xbfloat16.mlir,"aten::mm '[[1728, 528], [528, 576]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 1728], [576, 1]]' '['""'""''""'""', '""'""''""'""']'"
75,0,1,1,fused_op_bmm_c657084e30060190783ba0a59fe465def43d391a_16x384x384xbfloat16_16x384x192xbfloat16,fused_op_bmm_c657084e30060190783ba0a59fe465def43d391a_16x384x384xbfloat16_16x384x192xbfloat16.mlir,"aten::bmm '[[16, 384, 384], [16, 384, 192]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[147456, 384, 1], [0, 192, 1]]' '['""'""''""'""', '""'""''""'""']'"
76,0,1,1,fused_op_bmm_867027adba2210eaaafe9656e1c0693cb4700389_16x384x192xbfloat16_16x384x384xbfloat16,fused_op_bmm_867027adba2210eaaafe9656e1c0693cb4700389_16x384x192xbfloat16_16x384x384xbfloat16.mlir,"aten::bmm '[[16, 192, 384], [16, 384, 384]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[73728, 1, 192], [147456, 1, 384]]' '['""'""''""'""', '""'""''""'""']'"
77,0,1,1,fused_op_bmm_b9f10f0c0e974467491a6403f38cdbd91b7d5b31_16x384x192xbfloat16_16x384x192xbfloat16,fused_op_bmm_b9f10f0c0e974467491a6403f38cdbd91b7d5b31_16x384x192xbfloat16_16x384x192xbfloat16.mlir,"aten::bmm '[[16, 384, 192], [16, 192, 384]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[73728, 192, 1], [73728, 1, 192]]' '['""'""''""'""', '""'""''""'""']'"
78,0,1,1,fused_op_mm_11568dfec6ed575bd4e00fd1d0f5f1310302d6ae_16x1024xbfloat16_1024x1024xbfloat16,fused_op_mm_11568dfec6ed575bd4e00fd1d0f5f1310302d6ae_16x1024xbfloat16_1024x1024xbfloat16.mlir,"aten::mm '[[16, 1024], [1024, 1024]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1024, 1], [1024, 1]]' '['""'""''""'""', '""'""''""'""']'"
79,0,1,1,fused_op_mm_46f3f729c40443d9c2774bb559e0576ea88f8c75_16x1024xbfloat16_1024x512xbfloat16,fused_op_mm_46f3f729c40443d9c2774bb559e0576ea88f8c75_16x1024xbfloat16_1024x512xbfloat16.mlir,"aten::mm '[[16, 1024], [1024, 512]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1024, 1], [512, 1]]' '['""'""''""'""', '""'""''""'""']'"
80,0,1,1,fused_op_bmm_638406efd351c3d3255e9c5b9c73b5a8343b97a7_32x96x21xbfloat16_32x96x96xbfloat16,fused_op_bmm_638406efd351c3d3255e9c5b9c73b5a8343b97a7_32x96x21xbfloat16_32x96x96xbfloat16.mlir,"aten::bmm '[[32, 21, 96], [32, 96, 96]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[2016, 1, 21], [9216, 96, 1]]' '['""'""''""'""', '""'""''""'""']'"
81,0,1,1,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_a18546d281e2a398f284202fcc5c7e6ad3a801f3_1024xbfloat16_16x1024xbfloat16_1024x1024xbfloat16,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_a18546d281e2a398f284202fcc5c7e6ad3a801f3_1024xbfloat16_16x1024xbfloat16_1024x1024xbfloat16.mlir,"aten::addmm '[[1024], [16, 1024], [1024, 1024], [], []]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'Scalar'""'""', '""'""'Scalar'""'""']' '[[1], [1024, 1], [1, 1024], [], []]' '['""'""''""'""', '""'""''""'""', '""'""''""'""', '""'""'1'""'""', '""'""'1'""'""']'"
82,0,1,1,fused_op_mm_f58fc941dde260203696d2f3639df455a0135a9c_16x1024xbfloat16_16x1024xbfloat16,fused_op_mm_f58fc941dde260203696d2f3639df455a0135a9c_16x1024xbfloat16_16x1024xbfloat16.mlir,"aten::mm '[[1024, 16], [16, 1024]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 1024], [1024, 1]]' '['""'""''""'""', '""'""''""'""']'"
83,0,1,1,fused_op_bmm_b21220d946993a25a410fae20612583520a9fe77_32x96x96xbfloat16_32x96x96xbfloat16,fused_op_bmm_b21220d946993a25a410fae20612583520a9fe77_32x96x96xbfloat16_32x96x96xbfloat16.mlir,"aten::bmm '[[32, 96, 96], [32, 96, 96]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[9216, 1, 96], [9216, 96, 1]]' '['""'""''""'""', '""'""''""'""']'"
84,0,1,1,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_ebd6e4b400990d00a7fa82de4bf64507bdd41f36_1024xbfloat16_16x512xbfloat16_1024x512xbfloat16,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_ebd6e4b400990d00a7fa82de4bf64507bdd41f36_1024xbfloat16_16x512xbfloat16_1024x512xbfloat16.mlir,"aten::addmm '[[1024], [16, 512], [512, 1024], [], []]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'Scalar'""'""', '""'""'Scalar'""'""']' '[[1], [512, 1], [1, 512], [], []]' '['""'""''""'""', '""'""''""'""', '""'""''""'""', '""'""'1'""'""', '""'""'1'""'""']'"
85,0,1,1,fused_op_mm_6bd98a9dd0371d4e88c42c3d602a911b05a51a49_16x1024xbfloat16_16x512xbfloat16,fused_op_mm_6bd98a9dd0371d4e88c42c3d602a911b05a51a49_16x1024xbfloat16_16x512xbfloat16.mlir,"aten::mm '[[1024, 16], [16, 512]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 1024], [512, 1]]' '['""'""''""'""', '""'""''""'""']'"
86,0,1,1,fused_op_mm_705a53b07f5f11467df06bc126d635014813a0e8_3072x256xbfloat16_256x2048xbfloat16,fused_op_mm_705a53b07f5f11467df06bc126d635014813a0e8_3072x256xbfloat16_256x2048xbfloat16.mlir,"aten::mm '[[3072, 256], [256, 2048]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[256, 1], [2048, 1]]' '['""'""''""'""', '""'""''""'""']'"
87,0,1,1,fused_op_mm_5162f186214cd313994c3fd4ab6fc791ddb3dfa0_3072x256xbfloat16_3072x2048xbfloat16,fused_op_mm_5162f186214cd313994c3fd4ab6fc791ddb3dfa0_3072x256xbfloat16_3072x2048xbfloat16.mlir,"aten::mm '[[256, 3072], [3072, 2048]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 256], [2048, 1]]' '['""'""''""'""', '""'""''""'""']'"
88,0,1,1,fused_op_mm_b49d263e254f0f90e1b532f2ac705c1ee0f17e2a_3072x2048xbfloat16_256x2048xbfloat16,fused_op_mm_b49d263e254f0f90e1b532f2ac705c1ee0f17e2a_3072x2048xbfloat16_256x2048xbfloat16.mlir,"aten::mm '[[3072, 2048], [2048, 256]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[2048, 1], [1, 2048]]' '['""'""''""'""', '""'""''""'""']'"
89,0,1,1,fused_op_bmm_76bcb0369c80bd47209dd6649b6891be538b8e29_32x96x96xbfloat16_32x96x96xbfloat16,fused_op_bmm_76bcb0369c80bd47209dd6649b6891be538b8e29_32x96x96xbfloat16_32x96x96xbfloat16.mlir,"aten::bmm '[[32, 96, 96], [32, 96, 96]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[9216, 96, 1], [9216, 1, 96]]' '['""'""''""'""', '""'""''""'""']'"
90,0,1,1,fused_op_bmm_f3c8db517e88eb479a9fdd96348cdca14599dd89_32x96x96xbfloat16_32x96x96xbfloat16,fused_op_bmm_f3c8db517e88eb479a9fdd96348cdca14599dd89_32x96x96xbfloat16_32x96x96xbfloat16.mlir,"aten::bmm '[[32, 96, 96], [32, 96, 96]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[9216, 96, 1], [9216, 96, 1]]' '['""'""''""'""', '""'""''""'""']'"
91,0,1,1,fused_op_bmm_36f300f3622ff36d3c37c21aa230efb3458148b2_32x96x21xbfloat16_32x21x96xbfloat16,fused_op_bmm_36f300f3622ff36d3c37c21aa230efb3458148b2_32x96x21xbfloat16_32x21x96xbfloat16.mlir,"aten::bmm '[[32, 96, 21], [32, 21, 96]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[2016, 21, 1], [2016, 96, 1]]' '['""'""''""'""', '""'""''""'""']'"
92,0,1,1,fused_op_bmm_5e377616675d92553739036a8770183898458c26_32x96x21xbfloat16_32x21x96xfloat64,fused_op_bmm_5e377616675d92553739036a8770183898458c26_32x96x21xbfloat16_32x21x96xfloat64.mlir,"aten::bmm '[[32, 96, 21], [32, 21, 96]]' '['""'""'c10::BFloat16'""'""', '""'""'float'""'""']' '[[2016, 21, 1], [2016, 96, 1]]' '['""'""''""'""', '""'""''""'""']'"
93,0,1,1,fused_op_bmm_81ab18088d833565838d0e0d53e4dc53dd9323af_32x96x96xbfloat16_32x96x96xfloat64,fused_op_bmm_81ab18088d833565838d0e0d53e4dc53dd9323af_32x96x96xbfloat16_32x96x96xfloat64.mlir,"aten::bmm '[[32, 96, 96], [32, 96, 96]]' '['""'""'c10::BFloat16'""'""', '""'""'float'""'""']' '[[9216, 96, 1], [9216, 96, 1]]' '['""'""''""'""', '""'""''""'""']'"
94,0,1,1,fused_op_bmm_8a0c2f7a3337d62e063911b1c6e2fd0f6cd12b32_32x96x96xbfloat16_32x21x96xbfloat16,fused_op_bmm_8a0c2f7a3337d62e063911b1c6e2fd0f6cd12b32_32x96x96xbfloat16_32x21x96xbfloat16.mlir,"aten::bmm '[[32, 96, 96], [32, 96, 21]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[9216, 96, 1], [2016, 1, 96]]' '['""'""''""'""', '""'""''""'""']'"
95,0,1,1,fused_op_bmm_05f21105614045806c58050c425add3941910f7c_32x21x96xbfloat16_32x96x96xbfloat16,fused_op_bmm_05f21105614045806c58050c425add3941910f7c_32x21x96xbfloat16_32x96x96xbfloat16.mlir,"aten::bmm '[[32, 21, 96], [32, 96, 96]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[2016, 96, 1], [9216, 1, 96]]' '['""'""''""'""', '""'""''""'""']'"
96,0,1,1,fused_op_mm_95f201e40dbb32edb7d386d75c905bc459443ac2_3670016x128xbfloat16_3670016x128xbfloat16,fused_op_mm_95f201e40dbb32edb7d386d75c905bc459443ac2_3670016x128xbfloat16_3670016x128xbfloat16.mlir,"aten::mm '[[128, 3670016], [3670016, 128]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 128], [128, 1]]' '['""'""''""'""', '""'""''""'""']'"
97,0,1,1,fused_op_mm_f3f619a58d312ad39798112b0311e3323090b412_150000x16384xbfloat16_150000x4096xbfloat16,fused_op_mm_f3f619a58d312ad39798112b0311e3323090b412_150000x16384xbfloat16_150000x4096xbfloat16.mlir,"aten::mm '[[16384, 150000], [150000, 4096]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 16384], [4096, 1]]' '['""'""''""'""', '""'""''""'""']'"
98,0,1,1,fused_op_mm_a8e5260270684f1c7d279bfb7679430440b17b77_16800000x128xbfloat16_16800000x134xbfloat16,fused_op_mm_a8e5260270684f1c7d279bfb7679430440b17b77_16800000x128xbfloat16_16800000x134xbfloat16.mlir,"aten::mm '[[128, 16800000], [16800000, 134]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 128], [134, 1]]' '['""'""''""'""', '""'""''""'""']'"
99,0,1,1,fused_op_mm_949e320e84d97bc0358d9385ee57c1259dc5d4cc_150000x1024xbfloat16_150000x4096xbfloat16,fused_op_mm_949e320e84d97bc0358d9385ee57c1259dc5d4cc_150000x1024xbfloat16_150000x4096xbfloat16.mlir,"aten::mm '[[1024, 150000], [150000, 4096]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 1024], [4096, 1]]' '['""'""''""'""', '""'""''""'""']'"
100,0,1,1,fused_op_mm_512bb641c803cb3732f90390091b7546a238b969_150000x4096xbfloat16_150000x16384xbfloat16,fused_op_mm_512bb641c803cb3732f90390091b7546a238b969_150000x4096xbfloat16_150000x16384xbfloat16.mlir,"aten::mm '[[4096, 150000], [150000, 16384]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 4096], [16384, 1]]' '['""'""''""'""', '""'""''""'""']'"
101,0,1,1,fused_op_mm_9d1b3cbddb7f39ce805a92c15de00af81b7790ff_150000x4096xbfloat16_150000x1024xbfloat16,fused_op_mm_9d1b3cbddb7f39ce805a92c15de00af81b7790ff_150000x4096xbfloat16_150000x1024xbfloat16.mlir,"aten::mm '[[4096, 150000], [150000, 1024]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 4096], [1024, 1]]' '['""'""''""'""', '""'""''""'""']'"
102,1,1,1,fused_op_mm_3794936e178e20c6c685e03ab93642960e15e66d_150000x16384xbfloat16_16384x4096xbfloat16,fused_op_mm_3794936e178e20c6c685e03ab93642960e15e66d_150000x16384xbfloat16_16384x4096xbfloat16.mlir,"aten::mm '[[150000, 16384], [16384, 4096]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[16384, 1], [4096, 1]]' '['""'""''""'""', '""'""''""'""']'"
103,1,1,1,fused_op_mm_3ddd151178a649d9cab8e1bbe5562fc5c9162198_150000x4096xbfloat16_4096x16384xbfloat16,fused_op_mm_3ddd151178a649d9cab8e1bbe5562fc5c9162198_150000x4096xbfloat16_4096x16384xbfloat16.mlir,"aten::mm '[[150000, 4096], [4096, 16384]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[4096, 1], [16384, 1]]' '['""'""''""'""', '""'""''""'""']'"
104,0,1,1,fused_op_mm_4987af4b30674002fb4ef98a53aa364461746f54_150000x3072xbfloat16_150000x1024xbfloat16,fused_op_mm_4987af4b30674002fb4ef98a53aa364461746f54_150000x3072xbfloat16_150000x1024xbfloat16.mlir,"aten::mm '[[3072, 150000], [150000, 1024]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 3072], [1024, 1]]' '['""'""''""'""', '""'""''""'""']'"
105,1,1,1,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_b2dab24aca4d3694d933173c89b1d666c667eff8_16384xbfloat16_150000x4096xbfloat16_16384x4096xbfloat16,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_b2dab24aca4d3694d933173c89b1d666c667eff8_16384xbfloat16_150000x4096xbfloat16_16384x4096xbfloat16.mlir,"aten::addmm '[[16384], [150000, 4096], [4096, 16384], [], []]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'Scalar'""'""', '""'""'Scalar'""'""']' '[[1], [4096, 1], [1, 4096], [], []]' '['""'""''""'""', '""'""''""'""', '""'""''""'""', '""'""'1'""'""', '""'""'1'""'""']'"
106,1,1,1,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_63377ae0c2ff8f556297bf5316223937a5f18bfc_4096xbfloat16_150000x16384xbfloat16_4096x16384xbfloat16,fused_op_convert_el_convert_el_convert_el_mm_mul_mul_1_add_convert_el_63377ae0c2ff8f556297bf5316223937a5f18bfc_4096xbfloat16_150000x16384xbfloat16_4096x16384xbfloat16.mlir,"aten::addmm '[[4096], [150000, 16384], [16384, 4096], [], []]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""', '""'""'Scalar'""'""', '""'""'Scalar'""'""']' '[[1], [16384, 1], [1, 16384], [], []]' '['""'""''""'""', '""'""''""'""', '""'""''""'""', '""'""'1'""'""', '""'""'1'""'""']'"
107,1,1,1,fused_op_mm_f85c8ca0e27c7a9a31285c52de836f6327aba35f_150000x1024xbfloat16_1024x4096xbfloat16,fused_op_mm_f85c8ca0e27c7a9a31285c52de836f6327aba35f_150000x1024xbfloat16_1024x4096xbfloat16.mlir,"aten::mm '[[150000, 1024], [1024, 4096]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1024, 1], [4096, 1]]' '['""'""''""'""', '""'""''""'""']'"
108,0,1,1,fused_op_mm_380f67cd45d60a100f88dffc98f4013983032ec1_150000x4096xbfloat16_150000x4096xbfloat16,fused_op_mm_380f67cd45d60a100f88dffc98f4013983032ec1_150000x4096xbfloat16_150000x4096xbfloat16.mlir,"aten::mm '[[4096, 150000], [150000, 4096]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 4096], [4096, 1]]' '['""'""''""'""', '""'""''""'""']'"
109,0,1,1,fused_op_mm_b2388186a6fe4d96ab4554e5befe75db8bab5af6_150000x1024xbfloat16_150000x1024xbfloat16,fused_op_mm_b2388186a6fe4d96ab4554e5befe75db8bab5af6_150000x1024xbfloat16_150000x1024xbfloat16.mlir,"aten::mm '[[1024, 150000], [150000, 1024]]' '['""'""'c10::BFloat16'""'""', '""'""'c10::BFloat16'""'""']' '[[1, 1024], [1024, 1]]' '['""'""''""'""', '""'""''""'""']'"
