sku,mlir,succuss,time
gfx942,fused_op_mm_0fdb139d0976e1e45f0b6862c30603fd461efbad_4096x8192xbfloat16_4096x2048xbfloat16_benchmark.mlir,True,27.31665354513874
gfx942,fused_op_mm_11568dfec6ed575bd4e00fd1d0f5f1310302d6ae_16x1024xbfloat16_1024x1024xbfloat16_benchmark.mlir,True,3.1612526370522875
gfx942,fused_op_mm_1180608359864d86621ba7e496b4ca52df10838f_7680x512xbfloat16_2048x512xbfloat16_benchmark.mlir,True,66.56308802280886
gfx942,fused_op_mm_151854ef9527a67c16b1c1e98630311308dd87a7_1280x3840xbfloat16_3840x3840xbfloat16_benchmark.mlir,True,155.1495520603067
gfx942,fused_op_mm_1575148db041eee297d84a3e4115e555ec1a4883_150000x8192xbfloat16_150000x2048xbfloat16_benchmark.mlir,True,30.06725107897073
gfx942,fused_op_mm_15e36b83d09986106c6693745a79b25dbd7205cd_7680x512xbfloat16_7680x2048xbfloat16_benchmark.mlir,True,53.39307211030585
gfx942,fused_op_mm_16598e84d4ba63e7dce8fda98462355895c55dde_150000x1024xbfloat16_1024x128xbfloat16_benchmark.mlir,True,0.921006833249703
gfx942,fused_op_mm_1712abd86a0db25adf8b337bfbcbc22d463c5d31_165x1728xbfloat16_165x576xbfloat16_benchmark.mlir,True,20.915813031683985
gfx942,fused_op_mm_177b289ada3f3d6f1934d4b326b2cdbd795fe9c3_24576x512xbfloat16_2048x512xbfloat16_benchmark.mlir,True,48.09338369593024
gfx942,fused_op_mm_17d036f7fbba908cc2aac89e5b38ea88c7081d89_150000x4096xbfloat16_4096x1024xbfloat16_benchmark.mlir,True,0.9302678456995636
gfx942,fused_op_mm_17e5d4e3780f90c592e9ac0bab212dd1bc28b600_165x1728xbfloat16_1728x576xbfloat16_benchmark.mlir,True,0.9952468648397674
gfx942,fused_op_mm_1846216c3f2564f25eed76f9a1eddf979add43d9_150000x2048xbfloat16_150000x1024xbfloat16_benchmark.mlir,True,30.24409944959916
gfx942,fused_op_mm_18c23fe92b497b139d9de32ced7c5499bd4e8a96_24576x512xbfloat16_24576x2048xbfloat16_benchmark.mlir,True,41.533236867686114
gfx942,fused_op_mm_1a6f1657f751029f61922078ba2139da26ea01ad_150000x1024xbfloat16_1024x1024xbfloat16_benchmark.mlir,True,0.9013987581711262
gfx942,fused_op_mm_1b6df0c6373cc8ab746da29f75f57a4678d848cc_11520x3840xbfloat16_11520x3840xbfloat16_benchmark.mlir,True,192.4515660325997
gfx942,fused_op_mm_1cf3cd72f4c1e969938577d0a4c7fd56f371d7ce_1285x3840xbfloat16_1285x2048xbfloat16_benchmark.mlir,True,38.546981501424064
gfx942,fused_op_mm_1dd0998cdc15aecc238fde11f5e54fe05fa60de7_18928x128xbfloat16_18928x128xbfloat16_benchmark.mlir,True,8.43596157223607
gfx942,fused_op_mm_1ef0a140fbeffa95e785fbee93412ee3e2083a66_7680x576xbfloat16_576x3840xbfloat16_benchmark.mlir,True,192.5001368563001
gfx942,fused_op_mm_1fafe715adec42b46e3eb5d707d7bd681bf45232_10x576xbfloat16_2304x576xbfloat16_benchmark.mlir,True,9.698108638605724
gfx942,fused_op_mm_1fc6732caf64a7cd1472f06f927f38bba7bea351_1280x3840xbfloat16_1280x576xbfloat16_benchmark.mlir,True,101.93696394314368
gfx942,fused_op_mm_203ddc644ee494ed928715bee8b1decf58478e22_7680x304xbfloat16_512x304xbfloat16_benchmark.mlir,True,29.277799643808976
